category,eventActionType,isHome,outcome,keypass,isLongBall,start_x,start_y,end_x,end_y,player_id,player_name,position,event_id,home_team,away_team,match_date
passes,pass,True,True,False,,13.2,50.2,30.1,56.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,34.5,55.0,36.9,65.6,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,18.4,48.2,21.8,41.2,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,14.4,66.8,44.9,81.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,15.7,51.1,30.3,19.1,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,8.8,52.7,43.8,79.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,19.4,39.7,32.9,37.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,7.1,47.4,37.6,33.0,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,21.5,64.0,28.0,58.3,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,4.1,53.0,24.6,27.3,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,12.5,38.9,65.3,25.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,8.9,51.5,31.4,87.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,14.8,52.1,24.4,60.2,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,24.9,49.1,27.8,67.3,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,11.3,52.3,22.9,69.1,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,10.5,46.5,22.3,20.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,13.8,40.0,21.9,64.3,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,13.3,51.5,20.3,47.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,18.9,32.1,23.7,61.5,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,7.8,53.3,11.9,35.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,9.3,32.7,52.5,29.1,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,3.4,52.7,34.6,89.0,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,4.0,46.7,67.3,0.0,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,4.2,25.7,46.9,44.2,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,9.1,52.7,22.9,72.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,12.8,49.8,26.8,53.5,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,13.3,37.1,64.4,35.1,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,18.5,48.5,24.0,38.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,24.7,71.2,35.8,88.5,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,14.5,43.9,26.6,8.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,11.1,58.9,25.2,67.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,11.5,47.7,21.7,69.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,36.1,80.3,53.1,92.0,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,18.7,51.4,23.4,47.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,4.4,44.6,11.5,31.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,51.2,40.0,56.2,70.0,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,3.7,55.5,16.8,30.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,4.6,40.8,14.1,36.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,29.8,58.9,34.5,55.0,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,14.1,61.4,14.4,66.8,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,18.2,48.2,19.4,39.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,4.7,53.3,7.1,47.4,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,9.1,47.6,12.5,38.9,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,15.1,29.2,18.9,32.1,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,4.6,36.7,4.2,25.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,10.9,46.5,9.1,52.7,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,9.0,40.1,13.3,37.1,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,3.5,29.5,,,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,17.2,46.0,,,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,14.2,56.1,,,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,20.5,64.8,,,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,11.1,58.6,,,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,11.0,37.3,,,191210,Mike Maignan,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,64.0,32.6,60.5,23.5,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,66.7,6.9,67.3,18.2,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,63.2,18.6,67.5,27.0,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,77.3,7.7,71.1,8.3,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,46.6,6.5,57.6,14.5,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,44.9,10.6,46.6,10.9,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,58.5,12.7,75.9,18.0,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,37.1,7.6,36.2,8.5,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,43.1,18.8,44.1,28.0,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,cross,True,False,False,,79.5,25.0,91.5,51.7,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,cross,True,True,False,,87.9,10.1,90.9,94.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,52.0,35.6,59.7,27.7,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,35.8,10.6,58.5,3.9,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,65.7,27.1,85.6,8.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,53.9,9.7,37.0,20.9,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,30.4,7.2,49.3,9.5,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,71.4,18.2,75.3,16.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,39.9,11.3,54.8,9.4,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,56.8,9.5,68.5,5.4,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,60.6,12.1,72.9,5.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,40.6,12.6,53.4,5.1,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,24.6,8.3,34.5,8.0,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,52.9,24.1,43.3,43.2,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,47.3,23.3,62.5,45.2,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,cross,True,False,False,,85.4,17.0,90.4,50.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,30.4,12.6,37.9,8.2,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,37.5,14.5,37.9,15.1,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,29.6,22.3,33.6,36.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,34.3,14.7,54.9,6.8,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,43.4,11.8,54.5,8.8,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,63.3,11.8,58.1,27.3,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,76.7,26.7,84.2,25.9,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,56.9,5.9,87.0,19.4,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,52.0,38.8,63.2,37.3,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,72.3,33.2,72.2,52.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,69.6,5.1,77.3,7.7,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,38.3,11.8,37.1,7.6,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,72.2,5.3,87.9,10.1,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,65.1,16.0,60.6,20.8,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,22.9,7.6,30.4,7.2,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,55.0,3.5,65.2,5.4,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,39.0,16.8,39.9,11.3,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,53.2,0.0,58.7,2.4,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,56.4,16.0,60.6,12.1,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,16.3,3.3,24.6,8.3,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,31.3,17.6,34.3,14.7,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
dribbles,dribble,True,False,False,,9.2,23.1,,,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,64.4,20.1,,,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,interception,True,True,False,,60.7,15.5,,,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,block,True,True,False,,17.2,30.0,,,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,tackle,True,True,False,,31.0,7.6,,,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,True,True,False,,26.9,25.7,33.5,29.2,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,51.6,37.0,,,827212,Jules Koundé,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,43.3,32.1,43.5,43.5,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,32.0,32.3,16.9,45.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,21.8,39.1,14.1,61.4,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,31.2,18.2,65.5,5.9,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,25.1,42.3,60.1,36.4,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,48.4,32.7,38.9,55.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,49.1,27.7,100.0,22.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,47.5,43.3,69.6,5.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,66.0,35.0,69.8,19.2,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,42.0,31.2,46.9,5.9,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,32.1,12.6,31.9,65.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,35.5,30.4,38.3,11.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,5.7,9.1,20.3,0.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,27.9,59.1,34.5,56.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,41.4,23.8,44.1,48.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,21.0,27.3,9.5,50.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,29.5,35.1,43.2,8.2,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,51.3,26.7,72.2,5.3,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,64.3,36.1,59.3,64.9,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,53.5,9.2,46.8,33.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,31.3,39.2,14.8,51.4,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,23.1,34.2,33.8,11.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,45.3,17.1,46.6,58.9,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,43.4,25.7,53.9,10.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,36.7,21.3,25.3,49.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,22.5,20.7,13.7,39.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,42.1,29.4,57.1,35.4,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,55.9,17.9,58.8,8.3,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,24.9,42.7,7.3,56.5,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,10.9,30.1,22.9,7.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,23.5,7.2,10.1,31.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,25.4,47.0,4.6,36.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,28.2,22.3,32.0,9.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,26.0,22.6,10.9,46.5,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,30.9,20.7,44.1,28.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,45.3,43.6,55.0,3.5,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,57.5,47.9,65.8,60.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,23.9,38.8,28.3,62.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,26.4,10.0,34.3,14.2,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,34.2,13.3,43.9,5.3,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,33.8,20.1,33.5,68.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,28.3,29.7,40.6,12.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,37.8,25.3,42.3,34.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,26.5,35.3,24.0,46.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,51.5,47.3,60.1,57.9,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,48.8,77.3,58.3,92.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,65.4,42.1,74.8,65.5,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,29.5,33.8,31.7,15.3,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,52.5,42.9,52.3,59.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,False,False,,29.8,65.5,36.3,64.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,21.3,28.0,21.3,41.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,36.8,23.8,41.9,14.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,58.0,27.4,52.2,49.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,14.1,37.0,11.5,60.9,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,53.5,42.0,48.4,32.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,45.1,32.1,49.1,27.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,9.5,16.3,5.7,9.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,47.5,30.0,51.3,26.7,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,34.7,38.3,31.3,39.2,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,20.3,47.9,42.1,29.4,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,11.9,35.4,10.9,30.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,23.4,57.9,25.4,47.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,35.3,14.8,33.8,20.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,47.0,71.7,48.8,77.3,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,16.8,30.9,21.3,28.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,33.5,29.2,35.8,22.0,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
dribbles,dribble,True,False,False,,35.8,22.0,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,True,True,False,,41.1,29.4,53.7,20.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,True,True,False,,2.7,43.5,6.3,10.1,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,9.5,16.3,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,block,True,True,False,,7.1,54.0,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,True,True,False,,44.0,13.5,44.9,11.6,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,43.6,13.9,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,True,True,False,,17.4,57.7,19.1,56.8,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,34.7,38.3,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,24.4,47.0,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,interception,True,True,False,,60.2,13.6,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,23.3,8.0,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,23.4,57.9,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,True,True,False,,56.4,44.2,,,798583,Dayot Upamecano,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,36.9,65.9,41.9,62.4,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,39.2,81.1,43.5,76.8,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,27.6,64.3,25.3,43.6,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,12.8,63.2,23.6,53.2,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,44.9,76.4,38.9,61.7,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,23.0,52.4,25.0,8.3,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,45.0,83.0,46.7,87.0,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,46.2,65.2,41.6,35.3,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,4.9,60.6,4.7,53.3,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,True,True,False,,33.0,68.0,43.4,94.7,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,True,False,False,,21.8,61.5,23.0,52.4,941168,William Saliba,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
